PERMNO,date,RET,vwretd
47896,2008-07-01,0.002623,0.001815
47896,2008-07-02,0.017049,-0.020998
47896,2008-07-03,0.020520,-0.002418
47896,2008-07-07,-0.035967,-0.008580
47896,2008-07-08,0.050823,0.017020
47896,2008-07-09,-0.041655,-0.019383
47896,2008-07-10,0.006709,0.007644
47896,2008-07-11,-0.039119,-0.008282
47896,2008-07-14,-0.044330,-0.008231
47896,2008-07-15,-0.021142,-0.011491
47896,2008-07-16,0.158607,0.024079
47896,2008-07-17,0.135225,0.009662
47896,2008-07-18,-0.019118,0.000317
47896,2008-07-21,-0.034233,0.003991
47896,2008-07-22,0.057180,0.011136
47896,2008-07-23,0.026921,0.001832
47896,2008-07-24,-0.067207,-0.024336
47896,2008-07-25,0.009709,0.005552
47896,2008-07-28,-0.047065,-0.016515
47896,2008-07-29,0.082050,0.021268
47896,2008-07-30,0.020123,0.016480
47896,2008-07-31,-0.022612,-0.011726
47896,2008-08-01,0.003200,-0.005172
47896,2008-08-04,-0.015211,-0.013381
47896,2008-08-05,0.043597,0.024519
47896,2008-08-06,-0.011936,0.005716
47896,2008-08-07,-0.038173,-0.016834
47896,2008-08-08,0.031650,0.019189
47896,2008-08-11,0.019966,0.006653
47896,2008-08-12,-0.094772,-0.009640
47896,2008-08-13,-0.026635,-0.000114
47896,2008-08-14,0.024384,0.005112
47896,2008-08-15,0.006876,0.001349
47896,2008-08-18,-0.034936,-0.013401
47896,2008-08-19,-0.031573,-0.008882
47896,2008-08-20,0.039910,0.006869
47896,2008-08-21,-0.020000,0.003188
47896,2008-08-22,0.038886,0.009527
47896,2008-08-25,-0.040881,-0.018552
47896,2008-08-26,0.013285,0.003558
47896,2008-08-27,0.014477,0.009602
47896,2008-08-28,0.046850,0.014314
47896,2008-08-29,-0.010031,-0.011672
47896,2008-09-02,0.012990,-0.007020
47896,2008-09-03,0.018466,-0.002974
47896,2008-09-04,-0.045329,-0.028947
47896,2008-09-05,0.044579,0.003865
47896,2008-09-08,0.049242,0.014831
47896,2008-09-09,-0.050060,-0.034997
47896,2008-09-10,-0.001773,0.008558
47896,2008-09-11,0.057107,0.010959
47896,2008-09-12,-0.011525,0.005355
47896,2008-09-15,-0.101287,-0.045694
47896,2008-09-16,0.101081,0.015211
47896,2008-09-17,-0.121993,-0.045480
47896,2008-09-18,0.126642,0.044149
47896,2008-09-19,0.167494,0.046130
47896,2008-09-22,-0.132837,-0.036823
47896,2008-09-23,-0.005882,-0.015607
47896,2008-09-24,-0.001479,-0.003261
47896,2008-09-25,0.073086,0.016537
47896,2008-09-26,0.109986,-0.001974
47896,2008-09-29,-0.150083,-0.082624
47896,2008-09-30,0.139024,0.046631
47896,2008-10-01,0.062741,-0.005703
47896,2008-10-02,0.012089,-0.045671
47896,2008-10-03,-0.079238,-0.014310
47896,2008-10-06,-0.041394,-0.042387
47896,2008-10-07,-0.106364,-0.057973
47896,2008-10-08,-0.000509,-0.011662
47896,2008-10-09,-0.066667,-0.072778
47896,2008-10-10,0.135224,-0.012026
47896,2008-10-13,0.008405,0.114921
47896,2008-10-14,-0.030484,-0.009040
47896,2008-10-15,-0.054532,-0.089821
47896,2008-10-16,0.051962,0.039641
47896,2008-10-17,-0.028649,-0.002514
47896,2008-10-20,0.033816,0.046512
47896,2008-10-21,-0.022627,-0.031529
47896,2008-10-22,-0.064670,-0.059160
47896,2008-10-23,0.018294,0.000863
47896,2008-10-24,-0.063937,-0.033428
47896,2008-10-27,-0.040361,-0.036966
47896,2008-10-28,0.105882,0.095347
47896,2008-10-29,-0.050266,0.001444
47896,2008-10-30,0.053486,0.031976
47896,2008-10-31,0.096491,0.018106
47896,2008-11-03,-0.012606,-0.000641
47896,2008-11-04,0.035355,0.039048
47896,2008-11-05,-0.069955,-0.050734
47896,2008-11-06,-0.024477,-0.049133
47896,2008-11-07,-0.013330,0.026438
47896,2008-11-10,-0.035497,-0.013355
47896,2008-11-11,-0.001648,-0.024378
47896,2008-11-12,-0.048968,-0.053640
47896,2008-11-13,0.075788,0.068031
47896,2008-11-14,-0.073138,-0.043684
47896,2008-11-17,-0.049318,-0.024000
47896,2008-11-18,-0.019225,0.005703
47896,2008-11-19,-0.114188,-0.063965
47896,2008-11-20,-0.178785,-0.070119
47896,2008-11-21,-0.028229,0.061125
47896,2008-11-24,0.213908,0.066177
47896,2008-11-25,0.079405,0.009671
47896,2008-11-26,0.028552,0.038408
47896,2008-11-28,0.033965,0.010101
47896,2008-12-01,-0.174984,-0.089411
47896,2008-12-02,0.092266,0.037725
47896,2008-12-03,0.060287,0.024011
47896,2008-12-04,0.027438,-0.030148
47896,2008-12-05,0.073037,0.036152
47896,2008-12-08,0.094153,0.040445
47896,2008-12-09,-0.069334,-0.022390
47896,2008-12-10,-0.012956,0.015167
47896,2008-12-11,-0.106802,-0.029894
47896,2008-12-12,0.033400,0.010481
47896,2008-12-15,-0.074661,-0.013873
47896,2008-12-16,0.129934,0.052900
47896,2008-12-17,-0.015147,-0.004827
47896,2008-12-18,-0.051789,-0.020526
47896,2008-12-19,0.003641,0.003925
47896,2008-12-22,-0.016491,-0.019159
47896,2008-12-23,-0.023809,-0.007592
47896,2008-12-24,0.025421,0.004522
47896,2008-12-26,-0.001675,0.007195
47896,2008-12-29,-0.000671,-0.004361
47896,2008-12-30,0.041303,0.024799
47896,2008-12-31,0.016769,0.017415
47896,2009-01-02,0.006343,0.030512
47896,2009-01-05,-0.066986,-0.000600
47896,2009-01-06,0.021538,0.011305
47896,2009-01-07,-0.059906,-0.030516
47896,2009-01-08,-0.030972,0.006281
47896,2009-01-09,-0.045922,-0.022415
47896,2009-01-12,-0.040816,-0.025570
47896,2009-01-13,0.057808,0.003519
47896,2009-01-14,-0.016698,-0.035216
47896,2009-01-15,-0.060594,0.004642
47896,2009-01-16,-0.062449,0.008418
47896,2009-01-20,-0.207274,-0.055329
47896,2009-01-21,0.250967,0.043234
47896,2009-01-22,0.020769,-0.018236
47896,2009-01-23,0.051082,0.006851
47896,2009-01-26,0.009061,0.006104
47896,2009-01-27,0.022857,0.011298
47896,2009-01-28,0.103751,0.033824
47896,2009-01-29,-0.080622,-0.032867
47896,2009-01-30,0.003146,-0.020764
47896,2009-02-02,-0.012152,-0.001062
47896,2009-02-03,-0.045635,0.014349
47896,2009-02-04,-0.000416,-0.004422
47896,2009-02-05,0.020799,0.015562
47896,2009-02-06,0.125917,0.027960
47896,2009-02-09,-0.012667,0.001231
47896,2009-02-10,-0.097507,-0.046021
47896,2009-02-11,0.059708,0.007331
47896,2009-02-12,0.003833,0.002614
47896,2009-02-13,-0.057274,-0.008814
47896,2009-02-17,-0.123127,-0.045281
47896,2009-02-18,-0.006466,-0.003754
47896,2009-02-19,-0.042306,-0.011182
47896,2009-02-20,-0.033981,-0.011755
47896,2009-02-23,-0.019598,-0.036174
47896,2009-02-24,0.077396,0.040239
47896,2009-02-25,0.033777,-0.010686
47896,2009-02-26,0.060746,-0.012139
47896,2009-02-27,-0.008677,-0.019066
47896,2009-03-02,-0.073961,-0.049828
47896,2009-03-03,-0.007089,-0.006349
47896,2009-03-04,-0.081390,0.025919
47896,2009-03-05,-0.139896,-0.041866
47896,2009-03-06,-0.040361,0.001621
47896,2009-03-09,-0.001883,-0.011378
47896,2009-03-10,0.226415,0.063431
47896,2009-03-11,0.046154,0.004072
47896,2009-03-12,0.137255,0.041938
47896,2009-03-13,0.023707,0.006024
47896,2009-03-16,-0.027789,-0.004804
47896,2009-03-17,0.088783,0.031038
47896,2009-03-18,0.078361,0.022385
47896,2009-03-19,-0.079675,-0.008013
47896,2009-03-20,-0.072144,-0.020277
47896,2009-03-23,0.246652,0.069114
47896,2009-03-24,-0.085239,-0.019976
47896,2009-03-25,0.081818,0.009029
47896,2009-03-26,0.018908,0.025300
47896,2009-03-27,-0.058419,-0.021629
47896,2009-03-30,-0.093066,-0.036285
47896,2009-03-31,0.069618,0.014268
47896,2009-04-01,0.058691,0.017242
47896,2009-04-02,0.002488,0.031766
47896,2009-04-03,0.039773,0.011630
47896,2009-04-06,-0.036885,-0.009809
47896,2009-04-07,-0.033688,-0.024678
47896,2009-04-08,0.006606,0.013139
47896,2009-04-09,0.193948,0.039524
47896,2009-04-13,0.029008,0.003955
47896,2009-04-14,-0.089021,-0.019523
47896,2009-04-15,0.060586,0.012455
47896,2009-04-16,0.020885,0.016081
47896,2009-04-17,0.000602,0.006014
47896,2009-04-20,-0.107336,-0.044793
47896,2009-04-21,0.095655,0.022804
47896,2009-04-22,-0.019367,-0.005682
47896,2009-04-23,0.041066,0.009212
47896,2009-04-24,0.005119,0.018981
47896,2009-04-27,-0.017975,-0.011406
47896,2009-04-28,0.000305,-0.002835
47896,2009-04-29,0.051540,0.024543
47896,2009-04-30,-0.042923,-0.000430
47896,2009-05-01,-0.015454,0.005989
47896,2009-05-04,0.101570,0.035894
47896,2009-05-05,-0.027103,-0.003449
47896,2009-05-06,0.068926,0.016055
47896,2009-05-07,-0.053197,-0.015486
47896,2009-05-08,0.104994,0.027339
47896,2009-05-11,-0.079866,-0.020763
47896,2009-05-12,-0.013118,-0.002677
47896,2009-05-13,-0.037048,-0.031182
47896,2009-05-14,0.043759,0.012421
47896,2009-05-15,-0.017727,-0.010651
47896,2009-05-18,0.067316,0.033060
47896,2009-05-19,-0.038916,0.000466
47896,2009-05-20,-0.035186,-0.001756
47896,2009-05-21,0.010130,-0.016573
47896,2009-05-22,-0.014040,-0.000103
47896,2009-05-26,0.061901,0.028140
47896,2009-05-27,-0.051450,-0.017296
47896,2009-05-28,0.057415,0.015061
47896,2009-05-29,0.006821,0.014741
47896,2009-06-01,-0.021409,0.027058
47896,2009-06-02,-0.044586,0.003121
47896,2009-06-03,-0.015072,-0.017241
47896,2009-06-04,0.040318,0.013649
47896,2009-06-05,-0.022631,-0.003123
47896,2009-06-08,0.024313,-0.002646
47896,2009-06-09,-0.003673,0.005508
47896,2009-06-10,-0.011911,-0.002825
47896,2009-06-11,0.002870,0.007230
47896,2009-06-12,0.005438,-0.001362
47896,2009-06-15,-0.032166,-0.025450
47896,2009-06-16,-0.014706,-0.013133
47896,2009-06-17,-0.022985,-0.003047
47896,2009-06-18,0.043996,0.006608
47896,2009-06-19,0.024290,0.004131
47896,2009-06-22,-0.060857,-0.033197
47896,2009-06-23,0.021296,0.002280
47896,2009-06-24,-0.003277,0.008959
47896,2009-06-25,0.020323,0.021610
47896,2009-06-26,0.009080,0.000918
47896,2009-06-29,0.004354,0.007682
47896,2009-06-30,-0.014162,-0.007745
47896,2009-07-01,-0.008502,0.006077
47896,2009-07-02,-0.044418,-0.028169
47896,2009-07-06,0.010226,-0.001716
47896,2009-07-07,0.006442,-0.019570
47896,2009-07-08,-0.003048,-0.003676
47896,2009-07-09,0.027820,0.004888
47896,2009-07-10,-0.038073,-0.003401
47896,2009-07-13,0.073284,0.023964
47896,2009-07-14,-0.000288,0.007244
47896,2009-07-15,0.044957,0.031174
47896,2009-07-16,-0.003585,0.009463
47896,2009-07-17,0.021035,-0.000099
47896,2009-07-20,0.002440,0.013519
47896,2009-07-21,-0.001082,0.002506
47896,2009-07-22,-0.002978,0.000626
47896,2009-07-23,0.035840,0.024252
47896,2009-07-24,-0.006029,0.004318
47896,2009-07-27,0.005538,0.003428
47896,2009-07-28,-0.001311,-0.003761
47896,2009-07-29,-0.008141,-0.006497
47896,2009-07-30,0.018533,0.013407
47896,2009-07-31,0.004679,0.002687
47896,2009-08-03,0.024579,0.017983
47896,2009-08-04,0.015404,0.002513
47896,2009-08-05,0.039045,-0.002058
47896,2009-08-06,-0.024653,-0.007501
47896,2009-08-07,0.039509,0.013333
47896,2009-08-10,0.007790,-0.004380
47896,2009-08-11,-0.033966,-0.013744
47896,2009-08-12,0.023521,0.012285
47896,2009-08-13,0.016347,0.008384
47896,2009-08-14,-0.010490,-0.010029
47896,2009-08-17,-0.040518,-0.026031
47896,2009-08-18,0.023815,0.012021
47896,2009-08-19,-0.006954,0.006914
47896,2009-08-20,0.024390,0.010695
47896,2009-08-21,0.029232,0.018222
47896,2009-08-24,-0.014888,-0.000860
47896,2009-08-25,0.013253,0.002744
47896,2009-08-26,-0.006425,-0.000796
47896,2009-08-27,0.003464,0.003060
47896,2009-08-28,-0.012198,-0.001409
47896,2009-08-31,0.012582,-0.009186
47896,2009-09-01,-0.041187,-0.021976
47896,2009-09-02,-0.019438,-0.002628
47896,2009-09-03,0.030592,0.010728
47896,2009-09-04,0.005462,0.014004
47896,2009-09-08,0.004724,0.010439
47896,2009-09-09,0.007522,0.007805
47896,2009-09-10,0.003733,0.011128
47896,2009-09-11,-0.012087,0.000072
47896,2009-09-14,0.029412,0.006411
47896,2009-09-15,-0.012800,0.006162
47896,2009-09-16,0.033804,0.016255
47896,2009-09-17,0.006943,-0.003714
47896,2009-09-18,-0.000222,0.001851
47896,2009-09-21,-0.008899,-0.004266
47896,2009-09-22,0.043098,0.008569
47896,2009-09-23,-0.030342,-0.010389
47896,2009-09-24,-0.015313,-0.012691
47896,2009-09-25,-0.016227,-0.006369
47896,2009-09-28,0.026575,0.017973
47896,2009-09-29,0.001562,-0.001059
47896,2009-09-30,-0.023619,-0.002863
47896,2009-10-01,-0.055911,-0.027117
47896,2009-10-02,0.013053,-0.005281
47896,2009-10-05,0.046345,0.016027
47896,2009-10-06,0.025342,0.014544
47896,2009-10-07,0.017591,0.003057
47896,2009-10-08,-0.008753,0.009686
47896,2009-10-09,0.012141,0.005243
47896,2009-10-12,0.005016,0.003864
47896,2009-10-13,-0.009115,-0.001932
47896,2009-10-14,0.032852,0.017858
47896,2009-10-15,0.000000,0.002389
47896,2009-10-16,-0.023325,-0.008157
47896,2009-10-19,-0.001737,0.009991
47896,2009-10-20,0.001087,-0.007957
47896,2009-10-21,-0.029980,-0.008388
47896,2009-10-22,0.023740,0.010147
47896,2009-10-23,-0.010501,-0.012747
47896,2009-10-26,-0.031174,-0.013213
47896,2009-10-27,0.001826,-0.006314
47896,2009-10-28,-0.027790,-0.023883
47896,2009-10-29,0.039128,0.023847
47896,2009-10-30,-0.058174,-0.028005
47896,2009-11-02,0.019392,0.005095
47896,2009-11-03,0.002818,0.005760
47896,2009-11-04,-0.011475,0.000887
47896,2009-11-05,0.039327,0.019381
47896,2009-11-06,-0.008890,0.001560
47896,2009-11-09,0.020009,0.023290
47896,2009-11-10,-0.004059,-0.000683
47896,2009-11-11,0.003396,0.005489
47896,2009-11-12,-0.023014,-0.011728
47896,2009-11-13,-0.009238,0.006832
47896,2009-11-16,0.003263,0.015603
47896,2009-11-17,0.002788,0.001234
47896,2009-11-18,0.005097,-0.000956
47896,2009-11-19,-0.019133,-0.014037
47896,2009-11-20,-0.002115,-0.003936
47896,2009-11-23,0.019312,0.012972
47896,2009-11-24,-0.018484,-0.001315
47896,2009-11-25,-0.007533,0.005831
47896,2009-11-27,-0.019687,-0.018573
47896,2009-11-30,0.028067,0.003953
47896,2009-12-01,-0.006354,0.014005
47896,2009-12-02,-0.006869,0.002351
47896,2009-12-03,-0.012640,-0.008829
47896,2009-12-04,0.008213,0.005378
47896,2009-12-07,-0.011739,-0.001597
47896,2009-12-08,-0.000970,-0.010594
47896,2009-12-09,-0.000485,0.003548
47896,2009-12-10,0.001942,0.005298
47896,2009-12-11,-0.007512,0.003165
47896,2009-12-14,0.019775,0.008487
47896,2009-12-15,-0.021786,-0.004616
47896,2009-12-16,0.012237,0.003320
47896,2009-12-17,-0.026354,-0.012568
47896,2009-12-18,0.016886,0.006078
47896,2009-12-21,0.023199,0.009768
47896,2009-12-22,0.000955,0.004614
47896,2009-12-23,-0.009060,0.004736
47896,2009-12-24,0.007940,0.005245
47896,2009-12-28,-0.004058,0.000984
47896,2009-12-29,-0.005513,-0.000930
47896,2009-12-30,0.000964,-0.000671
47896,2009-12-31,0.003371,-0.008658
47896,2010-01-04,0.029518,0.017127
47896,2010-01-05,0.019370,0.003374
47896,2010-01-06,0.005494,0.002046
47896,2010-01-07,0.019809,0.002861
47896,2010-01-08,-0.002456,0.004174
47896,2010-01-11,-0.003357,0.001141
47896,2010-01-12,-0.023355,-0.010999
47896,2010-01-13,0.017475,0.008639
47896,2010-01-14,0.009943,0.002307
47896,2010-01-15,-0.022600,-0.011328
47896,2010-01-19,-0.009158,0.012060
47896,2010-01-20,0.002773,-0.011079
47896,2010-01-21,-0.065899,-0.017778
47896,2010-01-22,-0.034040,-0.021007
47896,2010-01-25,0.001277,0.003903
47896,2010-01-26,-0.019638,-0.004924
47896,2010-01-27,0.023153,0.004188
47896,2010-01-28,0.003814,-0.011336
47896,2010-01-29,-0.013678,-0.010305
47896,2010-02-01,0.017720,0.015116
47896,2010-02-02,0.023215,0.012232
47896,2010-02-03,-0.006412,-0.004984
47896,2010-02-04,-0.048151,-0.031992
47896,2010-02-05,-0.001304,0.002653
47896,2010-02-08,-0.015666,-0.008238
47896,2010-02-09,0.018302,0.013885
47896,2010-02-10,0.012503,-0.001476
47896,2010-02-11,0.003859,0.012090
47896,2010-02-12,-0.001794,-0.000653
47896,2010-02-16,0.028755,0.017984
47896,2010-02-17,-0.000749,0.004661
47896,2010-02-18,0.009241,0.006194
47896,2010-02-19,-0.009404,0.002460
47896,2010-02-22,0.020485,-0.001114
47896,2010-02-23,-0.023745,-0.013090
47896,2010-02-24,0.024323,0.008536
47896,2010-02-25,-0.005141,-0.000709
47896,2010-02-26,0.032726,0.001843
47896,2010-03-01,-0.003336,0.011990
47896,2010-03-02,-0.005020,0.004424
47896,2010-03-03,-0.002162,0.001605
47896,2010-03-04,0.009391,0.003101
47896,2010-03-05,0.021231,0.014512
47896,2010-03-08,-0.005139,0.000714
47896,2010-03-09,-0.003992,0.001653
47896,2010-03-10,0.012023,0.005050
47896,2010-03-11,0.005823,0.003969
47896,2010-03-12,-0.000695,0.000760
47896,2010-03-15,-0.001854,-0.000685
47896,2010-03-16,0.003947,0.008747
47896,2010-03-17,0.012720,0.005614
47896,2010-03-18,-0.003425,-0.002034
47896,2010-03-19,-0.004354,-0.006913
47896,2010-03-22,0.006674,0.005864
47896,2010-03-23,0.019204,0.007667
47896,2010-03-24,0.008075,-0.006622
47896,2010-03-25,0.000000,-0.002436
47896,2010-03-26,0.001780,0.000678
47896,2010-03-29,-0.003554,0.006799
47896,2010-03-30,-0.006242,0.000458
47896,2010-03-31,0.003813,-0.002767
47896,2010-04-01,0.010726,0.008643
47896,2010-04-05,0.003541,0.009552
47896,2010-04-06,0.011028,0.002121
47896,2010-04-07,-0.011344,-0.005370
47896,2010-04-08,0.009709,0.002831
47896,2010-04-09,0.004808,0.006706
47896,2010-04-12,0.003480,0.001772
47896,2010-04-13,-0.005852,0.000740
47896,2010-04-14,0.040549,0.012335
47896,2010-04-15,0.001676,0.000088
47896,2010-04-16,-0.047270,-0.016127
47896,2010-04-19,-0.003513,0.002262
47896,2010-04-20,0.010795,0.009815
47896,2010-04-21,-0.011552,-0.000540
47896,2010-04-22,-0.013451,0.003578
47896,2010-04-23,0.004470,0.007447
47896,2010-04-26,-0.023364,-0.003233
47896,2010-04-27,-0.033721,-0.023856
47896,2010-04-28,0.024758,0.005242
47896,2010-04-29,0.012425,0.013647
47896,2010-04-30,-0.032273,-0.016845
47896,2010-05-03,0.022311,0.012863
47896,2010-05-04,-0.024351,-0.025379
47896,2010-05-05,0.003767,-0.009212
47896,2010-05-06,-0.042693,-0.032553
47896,2010-05-07,-0.001225,-0.015863
47896,2010-05-10,0.029195,0.044935
47896,2010-05-11,-0.009535,-0.000949
47896,2010-05-12,0.003369,0.016275
47896,2010-05-13,-0.021108,-0.010841
47896,2010-05-14,-0.022544,-0.019420
47896,2010-05-17,-0.001253,-0.000579
47896,2010-05-18,-0.020582,-0.013650
47896,2010-05-19,0.009226,-0.007144
47896,2010-05-20,-0.039360,-0.040390
47896,2010-05-21,0.058684,0.015303
47896,2010-05-24,-0.035705,-0.012047
47896,2010-05-25,0.008286,-0.000159
47896,2010-05-26,-0.004109,-0.002864
47896,2010-05-27,0.042290,0.035106
47896,2010-05-28,-0.020782,-0.011764
47896,2010-06-01,-0.026276,-0.018515
47896,2010-06-02,0.026206,0.026576
47896,2010-06-03,-0.011378,0.004785
47896,2010-06-04,-0.037852,-0.035875
47896,2010-06-07,-0.023923,-0.014035
47896,2010-06-08,0.028867,0.009238
47896,2010-06-09,-0.017470,-0.003826
47896,2010-06-10,0.031519,0.029529
47896,2010-06-11,-0.005223,0.006196
47896,2010-06-14,-0.019953,0.000013
47896,2010-06-15,0.024645,0.023861
47896,2010-06-16,0.007059,-0.001220
47896,2010-06-17,-0.002077,0.000895
47896,2010-06-18,0.019251,0.001710
47896,2010-06-21,-0.007912,-0.004311
47896,2010-06-22,-0.013892,-0.016163
47896,2010-06-23,0.014610,-0.002919
47896,2010-06-24,-0.022114,-0.016277
47896,2010-06-25,0.037076,0.006062
47896,2010-06-28,-0.022819,-0.003131
47896,2010-06-29,-0.038402,-0.032898
47896,2010-06-30,-0.012142,-0.008952
47896,2010-07-01,-0.013111,-0.003932
47896,2010-07-02,-0.006929,-0.004750
47896,2010-07-06,0.013955,0.003316
47896,2010-07-07,0.050096,0.030903
47896,2010-07-08,0.000262,0.009565
47896,2010-07-09,0.018082,0.008920
47896,2010-07-12,0.008752,-0.001351
47896,2010-07-13,0.032917,0.017220
47896,2010-07-14,-0.003211,-0.000643
47896,2010-07-15,0.002726,0.000415
47896,2010-07-16,-0.036085,-0.028555
47896,2010-07-19,0.001026,0.005001
47896,2010-07-20,0.015113,0.012644
47896,2010-07-21,-0.030532,-0.012841
47896,2010-07-22,0.024206,0.023585
47896,2010-07-23,0.012198,0.009636
47896,2010-07-26,0.012553,0.011619
47896,2010-07-27,0.008926,-0.002541
47896,2010-07-28,-0.009093,-0.007463
47896,2010-07-29,-0.002728,-0.002590
47896,2010-07-30,0.001741,0.001513
47896,2010-08-02,0.033764,0.020563
47896,2010-08-03,-0.013449,-0.005160
47896,2010-08-04,0.005112,0.007464
47896,2010-08-05,-0.000484,-0.002498
47896,2010-08-06,-0.020112,-0.003552
47896,2010-08-09,-0.015331,0.005859
47896,2010-08-10,-0.016323,-0.007996
47896,2010-08-11,-0.035742,-0.029241
47896,2010-08-12,0.001059,-0.004675
47896,2010-08-13,-0.008199,-0.003877
47896,2010-08-16,0.005067,0.001454
47896,2010-08-17,-0.005572,0.013892
47896,2010-08-18,0.010939,0.002331
47896,2010-08-19,-0.021642,-0.016711
47896,2010-08-20,0.001888,-0.003306
47896,2010-08-23,-0.007000,-0.004863
47896,2010-08-24,-0.018167,-0.014452
47896,2010-08-25,0.000552,0.004579
47896,2010-08-26,-0.016561,-0.006628
47896,2010-08-27,0.027224,0.018443
47896,2010-08-30,-0.020492,-0.014225
47896,2010-08-31,0.014226,0.000118
47896,2010-09-01,0.037954,0.029120
47896,2010-09-02,0.011129,0.009551
47896,2010-09-03,0.026467,0.012987
47896,2010-09-07,-0.022721,-0.011870
47896,2010-09-08,0.021944,0.006334
47896,2010-09-09,0.025051,0.003766
47896,2010-09-10,-0.008479,0.004479
47896,2010-09-13,0.034205,0.012873
47896,2010-09-14,-0.009728,-0.000109
47896,2010-09-15,0.006385,0.002954
47896,2010-09-16,0.000244,-0.000750
47896,2010-09-17,-0.022688,0.001128
47896,2010-09-20,0.028208,0.015185
47896,2010-09-21,-0.014567,-0.003099
47896,2010-09-22,-0.016014,-0.005026
47896,2010-09-23,-0.021032,-0.008120
47896,2010-09-24,0.016688,0.021212
47896,2010-09-27,-0.016917,-0.004463
47896,2010-09-28,-0.003327,0.005789
47896,2010-09-29,-0.013864,-0.001083
47896,2010-09-30,-0.009112,-0.001976
47896,2010-10-01,0.019706,0.004941
47896,2010-10-04,0.004896,-0.008297
47896,2010-10-05,0.017715,0.020571
47896,2010-10-06,0.006559,-0.000334
47896,2010-10-07,-0.009524,-0.002122
47896,2010-10-08,-0.005314,0.007625
47896,2010-10-11,0.010684,0.000566
47896,2010-10-12,0.016864,0.003649
47896,2010-10-13,-0.013861,0.008787
47896,2010-10-14,-0.028112,-0.003666
47896,2010-10-15,-0.040548,0.000704
47896,2010-10-18,0.028264,0.006297
47896,2010-10-19,-0.013351,-0.017217
47896,2010-10-20,0.010878,0.011279
47896,2010-10-21,-0.010499,0.000265
47896,2010-10-22,0.000000,0.002655
47896,2010-10-25,-0.016711,0.003725
47896,2010-10-26,0.003507,-0.000426
47896,2010-10-27,0.009140,-0.003317
47896,2010-10-28,-0.000799,0.001140
47896,2010-10-29,0.003199,0.001662
47896,2010-11-01,-0.005581,0.000145
47896,2010-11-02,-0.012293,0.009056
47896,2010-11-03,0.020563,0.003440
47896,2010-11-04,0.055143,0.019919
47896,2010-11-05,0.028643,0.004023
47896,2010-11-08,-0.010503,-0.000910
47896,2010-11-09,-0.015058,-0.008464
47896,2010-11-10,0.018045,0.005391
47896,2010-11-11,-0.014771,-0.003606
47896,2010-11-12,-0.010245,-0.013394
47896,2010-11-15,0.011866,-0.001329
47896,2010-11-16,-0.011727,-0.016858
47896,2010-11-17,-0.010856,0.001623
47896,2010-11-18,0.012251,0.015564
47896,2010-11-19,-0.006304,0.003744
47896,2010-11-22,-0.022837,-0.000274
47896,2010-11-23,-0.022851,-0.014126
47896,2010-11-24,0.014084,0.015688
47896,2010-11-26,-0.014937,-0.006881
47896,2010-11-29,0.008513,-0.000918
47896,2010-11-30,-0.013453,-0.005790
47896,2010-12-01,0.020053,0.020828
47896,2010-12-02,0.030406,0.012233
47896,2010-12-03,0.007632,0.003963
47896,2010-12-06,0.007448,0.000023
47896,2010-12-07,-0.016414,0.000194
47896,2010-12-08,0.025732,0.001546
47896,2010-12-09,0.013661,0.003575
47896,2010-12-10,0.015192,0.006426
47896,2010-12-13,0.001931,0.000181
47896,2010-12-14,-0.017345,0.000273
47896,2010-12-15,-0.014219,-0.005257
47896,2010-12-16,-0.004912,0.005848
47896,2010-12-17,-0.008560,0.001569
47896,2010-12-20,0.007058,0.001819
47896,2010-12-21,0.026283,0.007207
47896,2010-12-22,0.028293,0.003136
47896,2010-12-23,-0.001897,-0.001198
47896,2010-12-27,0.014021,0.000667
47896,2010-12-28,-0.001406,0.000789
47896,2010-12-29,-0.005867,0.002731
47896,2010-12-30,-0.003069,-0.000803
47896,2010-12-31,0.004499,-0.000233
47896,2011-01-03,0.027346,0.011216
47896,2011-01-04,0.014456,-0.003896
47896,2011-01-05,0.012228,0.005386
47896,2011-01-06,-0.004922,-0.002516
47896,2011-01-07,-0.018885,-0.001951
47896,2011-01-10,-0.005499,-0.000710
47896,2011-01-11,0.004608,0.005050
47896,2011-01-12,0.025459,0.009018
47896,2011-01-13,-0.005815,-0.001891
47896,2011-01-14,0.010349,0.006633
47896,2011-01-18,-0.003563,0.002177
47896,2011-01-19,-0.023240,-0.012254
47896,2011-01-20,0.023793,-0.003838
47896,2011-01-21,0.012067,0.001261
47896,2011-01-24,-0.005962,0.006291
47896,2011-01-25,-0.003332,-0.000429
47896,2011-01-26,0.002452,0.007336
47896,2011-01-27,0.002668,0.002133
47896,2011-01-28,-0.012417,-0.017209
47896,2011-01-31,0.008981,0.007620
47896,2011-02-01,0.022029,0.017032
47896,2011-02-02,-0.010451,-0.002230
47896,2011-02-03,0.000220,0.002926
47896,2011-02-04,-0.019138,0.002178
47896,2011-02-07,0.020408,0.006125
47896,2011-02-08,0.005275,0.004552
47896,2011-02-09,-0.013774,-0.003445
47896,2011-02-10,0.009311,0.001338
47896,2011-02-11,0.022842,0.006112
47896,2011-02-14,-0.000644,0.003402
47896,2011-02-15,0.006016,-0.003183
47896,2011-02-16,0.023921,0.007536
47896,2011-02-17,-0.002503,0.003948
47896,2011-02-18,0.003764,0.001223
47896,2011-02-22,-0.041458,-0.021069
